"Datetime",6.300
2.2465,1.9263E+002
2.2500,1.9409E+002
2.2535,1.9409E+002
2.2569,1.9409E+002
2.2604,1.9409E+002
2.2639,1.9409E+002
2.2674,1.9409E+002
2.2708,1.9409E+002
2.2743,1.9409E+002
2.2778,1.9409E+002
2.2812,1.9409E+002
2.2847,1.9409E+002
2.2882,1.9409E+002
2.2917,1.9409E+002
2.2951,1.9409E+002
2.2986,1.9409E+002
2.3021,1.9409E+002
2.3056,1.9409E+002
2.3090,1.9409E+002
2.3125,1.9409E+002
2.3160,1.9409E+002
2.3194,1.9409E+002
2.3229,1.9409E+002
2.3264,1.9409E+002
2.3299,1.9409E+002
2.3333,1.9409E+002
2.3368,1.9239E+002
2.3403,1.9069E+002
2.3438,1.8899E+002
2.3472,1.8729E+002
2.3507,1.8559E+002
2.3542,1.8389E+002
2.3576,1.8219E+002
2.3611,1.8049E+002
2.3646,1.7879E+002
2.3681,1.7709E+002
2.3715,1.7539E+002
2.3750,1.7369E+002
2.3785,1.7369E+002
2.3819,1.7369E+002
2.3854,1.7369E+002
2.3889,1.7369E+002
2.3924,1.7369E+002
2.3958,1.7369E+002
2.3993,1.7369E+002
2.4028,1.7369E+002
2.4062,1.7369E+002
2.4097,1.7369E+002
2.4132,1.7369E+002
2.4167,1.7369E+002
2.4201,1.7369E+002
2.4236,1.7369E+002
2.4271,1.7369E+002
2.4306,1.7369E+002
2.4340,1.7369E+002
2.4375,1.7369E+002
2.4410,1.7369E+002
2.4444,1.7369E+002
2.4479,1.7369E+002
2.4514,1.7369E+002
2.4549,1.7369E+002
2.4583,1.7369E+002
2.4618,1.7043E+002
2.4653,1.6716E+002
2.4688,1.6390E+002
2.4722,1.6063E+002
2.4757,1.5736E+002
2.4792,1.5410E+002
2.4826,1.5083E+002
2.4861,1.4756E+002
2.4896,1.4430E+002
2.4931,1.4103E+002
2.4965,1.3777E+002
2.5000,1.3450E+002
2.5035,1.3450E+002
2.5069,1.3450E+002
2.5104,1.3450E+002
2.5139,1.3450E+002
2.5174,1.3450E+002
2.5208,1.3450E+002
2.5243,1.3450E+002
2.5278,1.3450E+002
2.5312,1.3450E+002
2.5347,1.3450E+002
2.5382,1.3450E+002
2.5417,1.3450E+002
2.5451,1.3450E+002
2.5486,1.3450E+002
2.5521,1.3450E+002
2.5556,1.3450E+002
2.5590,1.3450E+002
2.5625,1.3450E+002
2.5660,1.3450E+002
2.5694,1.3450E+002
2.5729,1.3450E+002
2.5764,1.3450E+002
2.5799,1.3450E+002
2.5833,1.3450E+002
2.5868,1.3429E+002
2.5903,1.3407E+002
2.5938,1.3386E+002
2.5972,1.3364E+002
2.6007,1.3343E+002
2.6042,1.3322E+002
2.6076,1.3300E+002
2.6111,1.3279E+002
2.6146,1.3258E+002
2.6181,1.3236E+002
2.6215,1.3215E+002
2.6250,1.3194E+002
2.6285,1.3194E+002
2.6319,1.3194E+002
2.6354,1.3194E+002
2.6389,1.3194E+002
2.6424,1.3194E+002
2.6458,1.3194E+002
2.6493,1.3194E+002
2.6528,1.3194E+002
2.6562,1.3194E+002
2.6597,1.3194E+002
2.6632,1.3194E+002
2.6667,1.3194E+002
2.6701,1.3194E+002
2.6736,1.3194E+002
2.6771,1.3194E+002
2.6806,1.3194E+002
2.6840,1.3194E+002
2.6875,1.3194E+002
2.6910,1.3194E+002
2.6944,1.3194E+002
2.6979,1.3194E+002
2.7014,1.3194E+002
2.7049,1.3194E+002
2.7083,1.3194E+002
2.7118,1.3259E+002
2.7153,1.3325E+002
2.7188,1.3390E+002
2.7222,1.3456E+002
2.7257,1.3521E+002
2.7292,1.3587E+002
2.7326,1.3652E+002
2.7361,1.3718E+002
2.7396,1.3783E+002
2.7431,1.3849E+002
2.7465,1.3914E+002
2.7500,1.3980E+002
2.7535,1.3980E+002
2.7569,1.3980E+002
2.7604,1.3980E+002
2.7639,1.3980E+002
2.7674,1.3980E+002
2.7708,1.3980E+002
2.7743,1.3980E+002
2.7778,1.3980E+002
2.7812,1.3980E+002
2.7847,1.3980E+002
2.7882,1.3980E+002
2.7917,1.3980E+002
2.7951,1.3980E+002
2.7986,1.3980E+002
2.8021,1.3980E+002
2.8056,1.3980E+002
2.8090,1.3980E+002
2.8125,1.3980E+002
2.8160,1.3980E+002
2.8194,1.3980E+002
2.8229,1.3980E+002
2.8264,1.3980E+002
2.8299,1.3980E+002
2.8333,1.3980E+002
2.8368,1.3958E+002
2.8403,1.3937E+002
2.8438,1.3915E+002
2.8472,1.3893E+002
2.8507,1.3872E+002
2.8542,1.3850E+002
2.8576,1.3828E+002
2.8611,1.3807E+002
2.8646,1.3785E+002
2.8681,1.3763E+002
2.8715,1.3742E+002
2.8750,1.3720E+002
2.8785,1.3720E+002
2.8819,1.3720E+002
2.8854,1.3720E+002
2.8889,1.3720E+002
2.8924,1.3720E+002
2.8958,1.3720E+002
2.8993,1.3720E+002
2.9028,1.3720E+002
2.9062,1.3720E+002
2.9097,1.3720E+002
2.9132,1.3720E+002
2.9167,1.3720E+002
2.9201,1.3720E+002
2.9236,1.3720E+002
2.9271,1.3720E+002
2.9306,1.3720E+002
2.9340,1.3720E+002
2.9375,1.3720E+002
2.9410,1.3720E+002
2.9444,1.3720E+002
2.9479,1.3720E+002
2.9514,1.3720E+002
2.9549,1.3720E+002
2.9583,1.3720E+002
2.9618,1.3687E+002
2.9653,1.3653E+002
2.9688,1.3620E+002
2.9722,1.3586E+002
2.9757,1.3553E+002
2.9792,1.3519E+002
2.9826,1.3486E+002
2.9861,1.3453E+002
2.9896,1.3419E+002
2.9931,1.3386E+002
2.9965,1.3352E+002
3.0000,1.3319E+002
3.0035,1.3319E+002
3.0069,1.3319E+002
3.0104,1.3319E+002
3.0139,1.3319E+002
3.0174,1.3319E+002
3.0208,1.3319E+002
3.0243,1.3319E+002
3.0278,1.3319E+002
3.0312,1.3319E+002
3.0347,1.3319E+002
3.0382,1.3319E+002
3.0417,1.3319E+002
3.0451,1.3319E+002
3.0486,1.3319E+002
3.0521,1.3319E+002
3.0556,1.3319E+002
3.0590,1.3319E+002
3.0625,1.3319E+002
3.0660,1.3319E+002
3.0694,1.3319E+002
3.0729,1.3319E+002
3.0764,1.3319E+002
3.0799,1.3319E+002
3.0833,1.3319E+002
3.0868,1.3307E+002
3.0903,1.3296E+002
3.0938,1.3284E+002
3.0972,1.3273E+002
3.1007,1.3261E+002
3.1042,1.3250E+002
3.1076,1.3238E+002
3.1111,1.3227E+002
3.1146,1.3215E+002
3.1181,1.3204E+002
3.1215,1.3192E+002
3.1250,1.3181E+002
3.1285,1.3181E+002
3.1319,1.3181E+002
3.1354,1.3181E+002
3.1389,1.3181E+002
3.1424,1.3181E+002
3.1458,1.3181E+002
3.1493,1.3181E+002
3.1528,1.3181E+002
3.1562,1.3181E+002
3.1597,1.3181E+002
3.1632,1.3181E+002
3.1667,1.3181E+002
3.1701,1.3181E+002
3.1736,1.3181E+002
3.1771,1.3181E+002
