site_id,datetime,depth,variable,observation
ALEX,2020-04-03T00:00:00Z,NA,depth,5.804
ALEX,2020-04-03T00:00:00Z,0.5,salt,0.5343196178047833
ALEX,2020-04-03T00:00:00Z,0.5,temperature,19.4
ALEX,2020-04-04T00:00:00Z,NA,depth,5.732583333333333
ALEX,2020-04-04T00:00:00Z,0.5,salt,0.53220991653593
ALEX,2020-04-04T00:00:00Z,0.5,temperature,19.108333333333334
ALEX,2020-04-05T00:00:00Z,NA,depth,5.773166666666667
ALEX,2020-04-05T00:00:00Z,0.5,salt,0.5507187277886254
ALEX,2020-04-05T00:00:00Z,0.5,temperature,17.866666666666667
ALEX,2020-04-06T00:00:00Z,NA,depth,5.788333333333333
ALEX,2020-04-06T00:00:00Z,0.5,salt,0.5847451995839295
ALEX,2020-04-06T00:00:00Z,0.5,temperature,16.675
ALEX,2020-04-07T00:00:00Z,NA,depth,5.811833333333333
ALEX,2020-04-07T00:00:00Z,0.5,salt,0.5359246448875069
ALEX,2020-04-07T00:00:00Z,0.5,temperature,17.691666666666666
ALEX,2020-04-08T00:00:00Z,NA,depth,5.806
ALEX,2020-04-08T00:00:00Z,0.5,salt,0.5217499828777084
ALEX,2020-04-08T00:00:00Z,0.5,temperature,17.8
ALEX,2020-04-09T00:00:00Z,NA,depth,5.814166666666667
ALEX,2020-04-09T00:00:00Z,0.5,salt,0.5287521757444639
ALEX,2020-04-09T00:00:00Z,0.5,temperature,17.6
ALEX,2020-04-10T00:00:00Z,NA,depth,5.809
ALEX,2020-04-10T00:00:00Z,0.5,salt,0.5260123392368518
ALEX,2020-04-10T00:00:00Z,0.5,temperature,17.883333333333333
ALEX,2020-04-11T00:00:00Z,NA,depth,5.780916666666666
ALEX,2020-04-11T00:00:00Z,0.5,salt,0.5186380855025063
ALEX,2020-04-11T00:00:00Z,0.5,temperature,17.858333333333334
ALEX,2020-04-12T00:00:00Z,NA,depth,5.804833333333333
ALEX,2020-04-12T00:00:00Z,0.5,salt,0.5510399450957134
ALEX,2020-04-12T00:00:00Z,0.5,temperature,17.358333333333334
ALEX,2020-04-13T00:00:00Z,NA,depth,5.808083333333333
ALEX,2020-04-13T00:00:00Z,0.5,salt,0.5473899416379818
ALEX,2020-04-13T00:00:00Z,0.5,temperature,16.9
ALEX,2020-04-14T00:00:00Z,NA,depth,5.806583333333333
ALEX,2020-04-14T00:00:00Z,0.5,salt,0.5415352180996094
ALEX,2020-04-14T00:00:00Z,0.5,temperature,17.058333333333334
ALEX,2020-04-15T00:00:00Z,NA,depth,5.804916666666666
ALEX,2020-04-15T00:00:00Z,0.5,salt,0.5433657527409677
